id,long,lat,banco,red,ubicacion,localidad,terminales,no_vidente,dolares,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
11379,-58.3680207056212,-34.6116530893148,BANCO DE LA NACION ARGENTINA,LINK,Azopardo 350,CABA,1,False,False,Azopardo,350,,Monserrat,Comuna 1,1107,C1107ADD
11087,-58.3676897179599,-34.6153411750835,BANCO DE LA NACION ARGENTINA,LINK,Azopardo 670,CABA,1,False,False,Azopardo,670,,Monserrat,Comuna 1,1107,C1107ADJ
11078,-58.3708618013866,-34.6082809985324,BANCO DE LA NACION ARGENTINA,LINK,Balcarce 50,CABA,1,False,False,Balcarce,50,,Monserrat,Comuna 1,1064,C1064AAB
11082,-58.3777630839087,-34.6070909377336,BANCO SAENZ S.A.,LINK,Bartolomé Mitre 800 esquina Esmeralda piso planta,CABA,2,False,False,Bartolomé Mitre,800,,San Nicolas,Comuna 1,1036,C1036AAN
11673,-58.3801432744441,-34.6197232143492,BANCO DE LA NACION ARGENTINA,LINK,Bernardo De Irigoyen 1000,CABA,3,False,False,Bernardo De Irigoyen,1000,,Constitucion,Comuna 1,1072,C1072AAT
11384,-58.3805022338597,-34.6119180344943,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Bernardo De Irigoyen 312, entre Moreno y Av. Belgr",CABA,2,False,False,Bernardo De Irigoyen,312,,Monserrat,Comuna 1,1072,C1072AAH
11064,-58.3803822426338,-34.6138560792985,BANCO DE LA NACION ARGENTINA,LINK,Bernardo De Irigoyen 474,CABA,1,False,False,Bernardo De Irigoyen,474,,Monserrat,Comuna 1,1072,C1072AAJ
11674,-58.3801242719718,-34.6194892091015,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Bernardo De Irigoyen 986,CABA,3,False,False,Bernardo De Irigoyen,986,,Constitucion,Comuna 1,1072,C1072AAT
11796,-58.409393275834,-34.5872733314078,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Beruti 3325,CABA,1,False,False,Beruti,3325,,Palermo,Comuna 14,1425,C1425BBQ
11042,-58.3698557460794,-34.6064739622125,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Bmé. Mitre 201,CABA,2,False,False,Bmé. Mitre,201,,San Nicolas,Comuna 1,1036,C1036AAC
11012,-58.3711958032778,-34.6065709578935,BANCO DE LA NACION ARGENTINA,LINK,Bmé. Mitre 326,CABA,12,False,False,Bmé. Mitre,326,,San Nicolas,Comuna 1,1036,C1036AAF
11043,-58.3711958032778,-34.6065709578935,BANCO DE LA PROVINCIA DE CORDOBA S.A.,LINK,Bme. Mitre 337,CABA,1,False,False,Bme. Mitre,337,,San Nicolas,Comuna 1,1036,C1036AAE
11053,-58.3714608146238,-34.6065949571492,BANCO DE LA NACION ARGENTINA,LINK,Bmé. Mitre 343,CABA,2,False,False,Bmé. Mitre,343,,San Nicolas,Comuna 1,1036,C1036AAE
11050,-58.3729158767356,-34.6067009524739,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Bmé. Mitre 457,CABA,11,False,False,Bmé. Mitre,457,,San Nicolas,Comuna 1,1036,C1036AAG
11400,-58.3733959203642,-34.6099800249398,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Bolivar 177,CABA,1,False,False,Bolivar,177,,Monserrat,Comuna 1,1066,C1066AAC
11721,-58.3692256810629,-34.6010798422434,BANCO DE LA NACION ARGENTINA,LINK,Bouchard 557 piso 5,CABA,1,False,False,Bouchard 557 piso,5,,,,,
11504,-58.385292631149,-34.6392466349207,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Brandsen 2570,CABA,1,False,False,Brandsen,2570,,Barracas,Comuna 4,1287,C1287ABJ
11098,-58.4901305818223,-34.5738871303865,CABAL COOP. LTDA.,LINK,Bucarelli 2696,CABA,3,False,False,Bucarelli,2696,,Villa Urquiza,Comuna 12,1431,C1431DRF
11787,-58.4177217137425,-34.5994165674861,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Bulnes 1048, entre Tucumán y Lavalle",CABA,1,False,False,Bulnes,1048,,Almagro,Comuna 5,1176,C1176ABT
11789,-58.4109313393162,-34.5870853196029,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Bulnes 2117 esquina Beruti,CABA,1,False,False,Bulnes,2117,,Palermo,Comuna 14,1425,C1425DKK
11777,-58.5074806824457,-34.6251397129304,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Calderon De La Barca 1550,CABA,1,False,False,Calderon De La Barca,1550,,Monte Castro,Comuna 10,1407,C1407KQF
11214,-58.440319672315,-34.6002554759059,CABAL COOP. LTDA.,LINK,Camargo 544,CABA,4,False,False,Camargo,544,,Villa Crespo,Comuna 15,1414,C1414AHL
11701,-58.381252164794,-34.5978077089868,BANCO DE LA NACION ARGENTINA,LINK,Carlos Pellegrini 899,CABA,2,False,False,Carlos Pellegrini,899,,Retiro,Comuna 1,1009,C1009ABQ
11025,-58.380762211905,-34.6073059280079,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Carlos Pellegrini 91,CABA,2,False,False,Carlos Pellegrini,91,,San Nicolas,Comuna 1,1009,C1009ABA
11017,-58.3809791924174,-34.6032928354114,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Carlos Pellegrini s/n esquina Av. Corrientes,CABA,1,False,False,,0,,,,,
11802,-58.4045209758728,-34.5740280534087,BANCO DE LA NACION ARGENTINA,LINK,Cavia 3302,CABA,1,False,False,Cavia,3302,,Palermo,Comuna 14,1425,C1425DDJ
11049,-58.3823682399093,-34.6017407932368,BANCO DE LA NACION ARGENTINA,LINK,Cerrito 572,CABA,1,False,False,Cerrito,572,,San Nicolas,Comuna 1,1010,C1010AAL
11080,-58.3824462328156,-34.6002857596727,BANCO DE SAN JUAN S.A.,LINK,Cerrito 702,CABA,3,False,False,Cerrito,702,,San Nicolas,Comuna 1,1010,C1010AAP
11061,-58.3824612300945,-34.5998157488808,NUEVO BANCO DE ENTRE RIOS S.A.,LINK,Cerrito 742,CABA,2,False,False,Cerrito,742,,San Nicolas,Comuna 1,1010,C1010AAP
11062,-58.3824722299232,-34.5997267467974,NUEVO BANCO DE SANTA FE S.A.,LINK,Cerrito 746,CABA,2,False,False,Cerrito,746,,San Nicolas,Comuna 1,1010,C1010AAP
11715,-58.3824792291338,-34.5995747432968,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Cerrito 760, entre Av. Córdoba y Viamonte",CABA,1,False,False,Cerrito,760,,San Nicolas,Comuna 1,1010,C1010AAP
11785,-58.4068081219172,-34.5809812006526,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Cerviño 3356,CABA,2,False,False,Cerviño,3356,,Palermo,Comuna 14,1425,C1425AGP
11083,-58.3761120599096,-34.6134850916654,BANCO DE LA NACION ARGENTINA,LINK,Chacabuco 467,CABA,1,False,False,Chacabuco,467,,Monserrat,Comuna 1,1069,C1069AAI
10937,-58.50364002947,-34.5570241800165,BANCO DE LA NACION ARGENTINA,LINK,Col. Norte De Av. Gral. Paz 5445,CABA,1,False,False,Col. Norte De Av. Gral. Paz,5445,,,,,
11794,-58.418357572162,-34.5758780279168,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Colombia 4300, entre J.F.Segui y Av. Libertador",CABA,1,False,False,Colombia,4300,,,,,
11690,-58.3915868337153,-34.6304454032087,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Combate De Los Pozos 1881,CABA,4,False,False,Combate De Los Pozos,1881,,Parque Patricios,Comuna 4,1245,C1245AAM
11229,-58.4718128974608,-34.5860369972279,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Combatientes De Malvinas 3062,CABA,1,False,False,Combatientes De Malvinas,3062,,Parque Chas,Comuna 15,1431,C1431FTA
11093,-58.4677463416395,-34.6715289680201,BANCO DE LA NACION ARGENTINA,LINK,Corvalan 3698,CABA,1,False,False,Corvalan,3698,,Villa Lugano,Comuna 8,1439,C1439EWZ
11425,-58.5236474691876,-34.639684964911,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Cosquìn 61,CABA,3,False,False,Cosquìn,61,,Liniers,Comuna 9,1408,C1408GIA
10891,-58.4931109258981,-34.6042303070082,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Cuenca 2755,CABA,3,False,False,Cuenca,2755,,Villa Del Parque,Comuna 11,1417,C1417AAK
10890,-58.4945439733748,-34.602438259098,BANCO DE LA NACION ARGENTINA,LINK,Cuenca 2971,CABA,2,False,False,Cuenca,2971,,Villa Del Parque,Comuna 11,1417,C1417AAO
11210,-58.4383495895754,-34.600297486524,CABAL COOP. LTDA.,LINK,Drago 440,CABA,1,False,False,Drago,440,,Villa Crespo,Comuna 15,1414,C1414AIJ
11517,-58.4687000399951,-34.6240928801575,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Dr. Juan F. Aranguren 2649,CABA,1,False,False,Dr. Juan F. Aranguren,2649,,Flores,Comuna 7,1406,C1406FWW
11505,-58.3818524674369,-34.6366465923457,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Dr. Ramón Carrillo 375, entre Brandsen y Aristóbul",CABA,1,False,False,Dr. Ramón Carrillo,375,,Barracas,Comuna 4,1275,C1275AHG
11700,-58.3679936553565,-34.604761932233,BANCO DE LA NACION ARGENTINA,LINK,Eduardo Madero 235,CABA,2,False,False,Eduardo Madero,235,,Puerto Madero,Comuna 1,1106,C1106ACC
11031,-58.37818305609,-34.6007087901148,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Esmeralda 645,CABA,1,False,False,Esmeralda,645,,San Nicolas,Comuna 1,1007,C1007ABE
11048,-58.3781800548294,-34.6005497865032,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Esmeralda 660, entre Viamonte y Tucumán",CABA,2,False,False,Esmeralda,660,,San Nicolas,Comuna 1,1007,C1007ABF
10888,-58.417683087939,-34.6518577644954,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Esquiú 991,CABA,3,False,False,Esquiú,991,,Nueva Pompeya,Comuna 4,1437,C1437JPA
11696,-58.4025253263086,-34.634807449318,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Esteban De Luca 2151,CABA,1,False,False,Esteban De Luca,2151,,Parque Patricios,Comuna 4,1246,C1246ABQ
11088,-58.3713479636693,-34.6281544497083,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Finochietto 435,CABA,1,False,False,Finochietto,435,,Barracas,Comuna 4,1143,C1143ABA
11060,-58.3750299672213,-34.6068889464547,BANCO DE LA NACION ARGENTINA,LINK,Florida 101,CABA,4,False,False,Florida,101,,San Nicolas,Comuna 1,1005,C1005AAC
11070,-58.3751029586517,-34.6052559088472,BANCO DE LA NACION ARGENTINA,LINK,Florida 238,CABA,4,False,False,Florida,238,,San Nicolas,Comuna 1,1005,C1005AAF
11406,-58.3751989574645,-34.6045218916361,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Florida 302,CABA,12,False,False,Florida,302,,San Nicolas,Comuna 1,1005,C1005AAH
11726,-58.3753949091372,-34.5965857096835,BANCO DE LA NACION ARGENTINA,LINK,Florida 963,CABA,3,False,False,Florida,963,,Retiro,Comuna 1,1005,C1005AAS
11801,-58.4287220571721,-34.5826221308435,BANCO DE LA NACION ARGENTINA,LINK,Godoy Cruz 2320,CABA,1,False,False,Godoy Cruz,2320,,Palermo,Comuna 14,1425,C1425FQD
11201,-58.4093834924861,-34.6176190234574,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Gral. Urquiza 609,CABA,1,False,False,Gral. Urquiza,609,,Balvanera,Comuna 3,1221,C1221ADC
11499,-58.380294402875,-34.6368096036754,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Guanahani 580 esquina A. Del Valle,CABA,2,False,False,Guanahani,580,,Barracas,Comuna 4,1274,C1274ACJ
11387,-58.3912156737797,-34.6102599443696,BANCO DE LA NACION ARGENTINA,LINK,Hipólito Yrigoyen 1760,CABA,1,False,False,Hipólito Yrigoyen,1760,,Monserrat,Comuna 1,1089,C1089AAH
11185,-58.3923767229437,-34.6102889393605,BANCO DE LA NACION ARGENTINA,LINK,Hipólito Yrigoyen 1835,CABA,1,False,False,Hipólito Yrigoyen,1835,,Balvanera,Comuna 3,1089,C1089AAI
11399,-58.370179776648,-34.6088450147242,BANCO DE LA NACION ARGENTINA,LINK,Hipolito Yrigoyen 250,CABA,3,False,False,Hipolito Yrigoyen,250,,Monserrat,Comuna 1,1086,C1086AAB
11077,-58.3717228421452,-34.608905008571,BANCO DE LA NACION ARGENTINA,LINK,Hipólito Yrigoyen 370,CABA,2,False,False,Hipólito Yrigoyen,370,,Monserrat,Comuna 1,1086,C1086AAD
11409,-58.3739199382816,-34.6093940090152,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,J. A. Roca 538,CABA,5,False,False,J. A. Roca,538,,Monserrat,Comuna 1,1067,C1067ABN
11183,-58.4087713682325,-34.6038617126355,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Jean Jaures 521 esquina Corrientes,CABA,1,False,False,Jean Jaures,521,,Balvanera,Comuna 3,1215,C1215ACI
11698,-58.3627464758936,-34.6106280916264,CABAL COOP. LTDA.,LINK,Juana Manso 1159 esquina Azucena Maizani,CABA,2,False,False,Juana Manso,1159,,Puerto Madero,Comuna 1,1107,C1107CBW
11670,-58.4385696664415,-34.6097207003176,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Juan B. Ambrosetti 743 esquina Díaz Vélez,CABA,1,False,False,Juan B. Ambrosetti,743,,Caballito,Comuna 6,1405,C1405BIK
10994,-58.3917835321263,-34.58706841276,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Junín 1930 esquina Av. Quintana,CABA,1,False,False,Junín,1930,,Recoleta,Comuna 2,1113,C1113AAX
10962,-58.4579681467325,-34.5627105339933,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Juramento 2527,CABA,2,False,False,Juramento,2527,,Belgrano,Comuna 13,1428,C1428DNQ
11092,-58.4825919046354,-34.6627596944955,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Lacarra 3040,CABA,2,False,False,Lacarra,3040,,Villa Soldati,Comuna 8,1437,C1437CJH
10960,-58.4549880397163,-34.5652936074225,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,La Pampa 2475,CABA,5,False,False,La Pampa,2475,,Belgrano,Comuna 13,1428,C1428EAQ
11172,-58.4018601190643,-34.6097648810676,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Larrea 11,CABA,4,False,False,Larrea,11,,Balvanera,Comuna 3,1030,C1030AAA
11015,-58.3866234268186,-34.6027917964426,BANCO DE LA NACION ARGENTINA,LINK,Lavalle 1402,CABA,3,False,False,Lavalle,1402,,San Nicolas,Comuna 1,1048,C1048AAJ
11026,-58.386998443037,-34.6028487959122,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Lavalle 1428 esquina Uruguay,CABA,3,False,False,Lavalle,1428,,San Nicolas,Comuna 1,1048,C1048AAJ
11023,-58.3752529429529,-34.6021678376795,BANCO DE LA NACION ARGENTINA,LINK,Lavalle 593,CABA,2,False,False,Lavalle,593,,San Nicolas,Comuna 1,1047,C1047AAK
11220,-58.5061473964603,-34.5933029937103,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Llavallol 4307,CABA,2,False,False,Llavallol,4307,,Villa Devoto,Comuna 11,1419,C1419AKG
11433,-58.5093857692779,-34.6260427241236,CAJERO EXPRESS,LINK,Lope De Vega 1502 esquina Miranda,CABA,1,False,False,Lope De Vega,1502,,Villa Luro,Comuna 10,1407,C1407BOO
11731,-58.4730347364714,-34.6953024855076,BANCO DE LA NACION ARGENTINA,LINK,Madariaga 6976,CABA,1,False,False,Madariaga,6976,,Villa Riachuelo,Comuna 8,1439,C1439DKR
11028,-58.3764270307322,-34.6075339543558,BANCO DE LA PROVINCIA DEL NEUQUEN,LINK,"Maipú 50, entre Av. Rivadavia y Bmé. Mitre",CABA,1,False,False,Maipú,50,,San Nicolas,Comuna 1,1084,C1084ABB
11041,-58.3764470296208,-34.6072599480076,CABAL COOP. LTDA.,LINK,"Maipú 72, entre Av. Rivadavia y Bmé. Mitre",CABA,2,False,False,Maipú,72,,San Nicolas,Comuna 1,1084,C1084ABB
11408,-58.3765030279943,-34.6067009349824,BANCO DE SANTA CRUZ S.A.,LINK,"Maipu 99, entre Bartolome Mitre y Rivadavia",CABA,1,False,False,Maipu,99,,San Nicolas,Comuna 1,1084,C1084ABA
11779,-58.4148615322837,-34.5909053874505,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Mansilla 3640 esquina Bulnes,CABA,1,False,False,Mansilla,3640,,Palermo,Comuna 14,1425,C1425BPX
10995,-58.3938206908542,-34.5972736354677,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Marcelo T. De Alvear 1840, entre Callao y Riobamba",CABA,1,False,False,Marcelo T. De Alvear,1840,,Recoleta,Comuna 2,1122,C1122AAB
10889,-58.4918688838958,-34.6056653458411,BANCO DE LA NACION ARGENTINA,LINK,Marcos Sastre 3202,CABA,3,False,False,Marcos Sastre,3202,,Villa Del Parque,Comuna 11,1417,C1417FYN
11512,-58.3738591010588,-34.6325615380798,CABAL COOP. LTDA.,LINK,Martin Garcia 743,CABA,1,False,False,Martin Garcia,743,,Barracas,Comuna 4,1268,C1268ABD
11079,-58.3669486807823,-34.6145101597318,BANCO DE LA NACION ARGENTINA,LINK,Mexico 12,CABA,1,False,False,Mexico,12,,Monserrat,Comuna 1,1097,C1097AAB
11030,-58.389408551821,-34.603852807046,CABAL COOP. LTDA.,LINK,Montevideo 431,CABA,1,False,False,Montevideo,431,,San Nicolas,Comuna 1,1019,C1019ABI
11730,-58.4778377939241,-34.675201002221,BANCO DE LA NACION ARGENTINA,LINK,Murguiondo 4130,CABA,3,False,False,Murguiondo,4130,,Villa Lugano,Comuna 8,1439,C1439FTB
11729,-58.4740556561257,-34.6782170898028,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Murguiondo 4349,CABA,2,False,False,Murguiondo,4349,,Villa Lugano,Comuna 8,1439,C1439FTE
10892,-58.4931369227269,-34.6036382933852,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Nogoya 3174, entre Helguera y Cuenca",CABA,2,False,False,Nogoya,3174,,Villa Del Parque,Comuna 11,1417,C1417FNH
11219,-58.5111966562628,-34.5998241173956,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Nueva York 3952,CABA,1,False,False,Nueva York,3952,,Villa Devoto,Comuna 11,1419,C1419HDN
11218,-58.511776683331,-34.6001881228286,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Nueva York 4020,CABA,2,False,False,Nueva York,4020,,Villa Devoto,Comuna 11,1419,C1419HDR
10992,-58.388719484065,-34.5984316867791,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Paraguay 1536,CABA,1,False,False,Paraguay,1536,,Recoleta,Comuna 2,1061,C1061ABD
11790,-58.4222948114572,-34.5861362423844,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Paraguay 4302 esquina Armenia,CABA,1,False,False,Paraguay,4302,,Palermo,Comuna 14,1425,C1425BSL
11027,-58.3881094703757,-34.6001167281822,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Paraná 744,CABA,1,False,False,Paraná,744,,San Nicolas,Comuna 1,1017,C1017AAP
11528,-58.4703435554963,-34.54702911637,BANCO DE LA NACION ARGENTINA,LINK,Paroissien 2443,CABA,3,False,False,Paroissien,2443,,Saavedra,Comuna 12,1429,C1429CXK
11695,-58.4003812837166,-34.6414896123897,BANCO DE LA NACION ARGENTINA,LINK,Pedro Chutro 2780,CABA,1,False,False,Pedro Chutro,2780,,Parque Patricios,Comuna 4,1437,C1437IYD
10986,-58.4052340909352,-34.5859303211285,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Peña 3050 esquina Rodriguez Peña,CABA,1,False,False,Peña,3050,,Recoleta,Comuna 2,1425,C1425AVL
11066,-58.3748029815248,-34.6102360239193,BANCO DE LA NACION ARGENTINA,LINK,Peru 103,CABA,1,False,False,Peru,103,,Monserrat,Comuna 1,1067,C1067AAC
11389,-58.3748349782015,-34.6095810088195,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Peru 146,CABA,1,False,False,Peru,146,,Monserrat,Comuna 1,1067,C1067AAD
11395,-58.3748209792876,-34.6098160142492,BANCO DE LA NACION ARGENTINA,LINK,Perú 169,CABA,1,False,False,Perú,169,,Monserrat,Comuna 1,1067,C1067AAC
11426,-58.5158012081078,-34.649321223654,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Pilar 950, entre Acassuso y Patrón",CABA,1,False,False,Pilar,950,,Liniers,Comuna 9,1408,C1408INH
11009,-58.3910435804252,-34.598204670257,BANCO DE LA NACION ARGENTINA,LINK,Pizzurno 935,CABA,1,False,False,Pizzurno,935,,Recoleta,Comuna 2,1020,C1020ACA
11403,-58.387483574093,-34.6183351468405,BANCO DE LA NACION ARGENTINA,LINK,Presidentte Luis Saenz Peña 850,CABA,1,False,False,Presidentte Luis Saenz Peña,850,,,,,
11024,-58.3734278905025,-34.6056039249528,CABAL COOP. LTDA.,LINK,Pte. Perón 479,CABA,1,False,False,Pte. Perón,479,,San Nicolas,Comuna 1,1038,C1038AAI
11054,-58.3740359164045,-34.6056409228324,BANCO HIPOTECARIO S.A.,LINK,Pte. Perón 525,CABA,2,False,False,Pte. Perón,525,,San Nicolas,Comuna 1,1038,C1038AAK
11076,-58.374605941125,-34.6057369222429,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Pte. Perón 566,CABA,3,False,False,Pte. Perón,566,,San Nicolas,Comuna 1,1038,C1038AAL
11032,-58.3771860511591,-34.6059109136301,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Pte. Perón 739,CABA,2,False,False,Pte. Perón,739,,San Nicolas,Comuna 1,1038,C1038AAO
11771,-58.4692448184147,-34.5900951023137,BANCO DE LA NACION ARGENTINA,LINK,Punta Arenas 1201,CABA,1,False,False,Punta Arenas,1201,,Paternal,Comuna 15,1427,C1427DQB
11526,-58.4627498335268,-34.630263050211,BANCO HIPOTECARIO S.A.,LINK,Ramon Falcon 2452,CABA,1,False,False,Ramon Falcon,2452,,Flores,Comuna 7,1406,C1406GNX
11423,-58.5228224380812,-34.6401929805843,CABAL COOP. LTDA.,LINK,Ramón L Falcón 6837,CABA,2,False,False,Ramón L Falcón,6837,,Liniers,Comuna 9,1408,C1408DSC
11068,-58.372223847412,-34.6066809553914,BANCO HIPOTECARIO S.A.,LINK,Reconquista 101 esquina Bartolomé Mitre,CABA,3,False,False,Reconquista,101,,San Nicolas,Comuna 1,1003,C1003ABC
11055,-58.3722788454598,-34.6060819414587,BANCO HIPOTECARIO S.A.,LINK,"Reconquista 151, entre Pte. Perón y Bmé. Mitre",CABA,1,False,False,Reconquista,151,,San Nicolas,Comuna 1,1003,C1003ABC
11056,-58.3723488388277,-34.6047379104588,BANCO DE LA NACION ARGENTINA,LINK,Reconquista 266,CABA,4,False,False,Reconquista,266,,San Nicolas,Comuna 1,1003,C1003ABF
11038,-58.3723928359057,-34.6040678949612,BANCO DE LA PAMPA,LINK,Reconquista 319,CABA,1,False,False,Reconquista,319,,San Nicolas,Comuna 1,1003,C1003ABG
11065,-58.3724508357702,-34.6037058864212,BANCO DE SANTIAGO DEL ESTERO S.A.,LINK,"Reconquista 353, entre Sarmiento y Corrientes",CABA,1,False,False,Reconquista,353,,San Nicolas,Comuna 1,1003,C1003ABG
11034,-58.3725018277818,-34.6022838537375,CABAL COOP. LTDA.,LINK,Reconquista 480,CABA,6,False,False,Reconquista,480,,San Nicolas,Comuna 1,1003,C1003ABJ
11035,-58.3724858291676,-34.6025728604073,CABAL COOP. LTDA.,LINK,"Reconquista 480, entre Lavalle y Corrientes piso P",CABA,2,False,False,Reconquista,480,,San Nicolas,Comuna 1,1003,C1003ABJ
11181,-58.3933967567436,-34.6089999049729,BANCO DE LA NACION ARGENTINA,LINK,Riobamba 25,CABA,2,False,False,Riobamba,25,,Balvanera,Comuna 3,1025,C1025ABA
11521,-58.4621898093227,-34.6301810510936,CABAL COOP. LTDA.,LINK,Rivera Indarte 112,CABA,2,False,False,Rivera Indarte,112,,Flores,Comuna 7,1406,C1406DXD
11187,-58.4033091884875,-34.6109289005364,BANCO DE LA NACION ARGENTINA,LINK,Saavedra 87,CABA,1,False,False,Saavedra,87,,Balvanera,Comuna 3,1083,C1083ACA
11780,-58.408255176908,-34.5801421744625,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Salguero 2727, entre Cerviño y J F Segui",CABA,1,False,False,Salguero,2727,,Palermo,Comuna 14,1425,C1425DEL
11795,-58.4040969699432,-34.575700093572,BANCO HIPOTECARIO S.A.,LINK,Salguero 3172,CABA,1,False,False,Salguero,3172,,Palermo,Comuna 14,1425,C1425DFP
11221,-58.5079055866884,-34.6093993518886,CABAL COOP. LTDA.,LINK,Sanabria 2963,CABA,3,False,False,Sanabria,2963,,Villa Devoto,Comuna 11,1417,C1417AZQ
11000,-58.4126144647479,-34.5947054850667,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Sanchez De Bustamante 1399 esquina Paraguay,CABA,1,False,False,Sanchez De Bustamante,1399,,Recoleta,Comuna 2,1425,C1425DUA
11720,-58.3742438442629,-34.5942926630076,BANCO DE LA NACION ARGENTINA,LINK,San Martín 1145,CABA,2,False,False,San Martín,1145,,Retiro,Comuna 1,1004,C1004AAW
11706,-58.3744238539832,-34.594591668948,BANCO DE LA NACION ARGENTINA,LINK,San Martín 1155,CABA,1,False,False,San Martín,1155,,Retiro,Comuna 1,1004,C1004AAW
11057,-58.3732208870653,-34.6063459428884,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Martin 137,CABA,9,False,False,San Martin,137,,San Nicolas,Comuna 1,1004,C1004AAC
11016,-58.3737079092703,-34.606579945852,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Martín 137,CABA,11,False,False,San Martín,137,,San Nicolas,Comuna 1,1004,C1004AAC
11075,-58.3737609006434,-34.6050569108515,CABAL COOP. LTDA.,LINK,San Martin 215,CABA,2,False,False,San Martin,215,,San Nicolas,Comuna 1,1004,C1004AAE
11040,-58.3737458953326,-34.6044008959608,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,San Martín 298,CABA,2,False,False,San Martín,298,,San Nicolas,Comuna 1,1004,C1004AAF
11081,-58.3737868930038,-34.6038318827819,BANCO DE CORRIENTES S.A.,LINK,San Martín 333,CABA,2,False,False,San Martín,333,,San Nicolas,Comuna 1,1004,C1004AAG
11063,-58.373793893627,-34.603877883797,BANCO PIANO S.A.,LINK,San Martin 347,CABA,1,False,False,San Martin,347,,San Nicolas,Comuna 1,1004,C1004AAG
11707,-58.3742208647219,-34.5972987316663,BANCO DE LA NACION ARGENTINA,LINK,San Martín 913,CABA,1,False,False,San Martín,913,,Retiro,Comuna 1,1004,C1004AAS
11094,-58.4651291116482,-34.6549466020435,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Santiago De Compostela 3801 esquina Fernandez,CABA,1,False,False,Santiago De Compostela,3801,,Parque Avellaneda,Comuna 9,1407,C1407MDB
11058,-58.3883215166354,-34.6053438463609,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Sarmiento 1531/51, entre Paraná y Montevideo",CABA,1,False,False,Sarmiento,1531,,San Nicolas,Comuna 1,1042,C1042ABC
